"product_id","color_id","size_id","stock_at_day_71","stock_replenishment_days_72","stock_replenishment_days_73","stock_replenishment_days_74","stock_replenishment_days_75","stock_replenishment_days_76","stock_replenishment_days_77"
825613329,617309864,843639151,96,2,2,0,0,-1,1
825840876,735224030,54666687,31,1,1,2,0,0,2
825840876,735224030,242364222,70,1,3,0,0,0,1
825840876,735224030,513017386,36,0,0,0,0,0,0
825840876,735224030,820445075,88,0,0,0,0,0,0
826202923,671435780,3000471,21,0,1,0,0,0,0
826202923,671435780,90614934,19,0,0,0,0,0,0
826202923,671435780,208196760,27,0,1,0,0,-1,1
826202923,671435780,254705979,20,0,0,0,0,0,1
826202923,671435780,319419383,25,0,0,0,0,0,0
826202923,671435780,329816267,24,0,0,0,0,0,0
826202923,671435780,333313752,26,0,0,0,0,0,0
826202923,671435780,489270175,25,0,0,0,0,0,0
826202923,671435780,558685710,25,0,0,0,0,0,0
826202923,671435780,632558253,22,0,0,0,0,0,0
826202923,671435780,642148717,33,0,0,0,0,0,0
826202923,671435780,806347791,20,1,0,0,0,0,0
826202923,671435780,941322277,14,0,1,0,0,0,0
826290861,78467031,54666687,37,0,0,0,0,0,0
826290861,78467031,242364222,57,0,0,1,0,1,0
826290861,78467031,513017386,28,1,0,1,0,0,0
826290861,78467031,820445075,56,0,0,0,0,0,0
826335946,38379663,111455099,14,-1,1,0,0,0,0
826335946,38379663,513017386,10,0,1,-2,2,0,1
826335946,38379663,541898038,50,0,0,2,0,0,0
826335946,38379663,727657238,18,0,0,0,1,0,1
826335946,38379663,792872119,1,1,0,0,0,1,-1
826335946,38379663,912547955,52,0,1,0,0,1,0
826874265,78467031,452052101,1,0,0,0,0,0,0
826917144,222716272,54666687,61,1,0,0,2,3,0
826917144,222716272,242364222,98,1,3,1,0,-1,3
826917144,222716272,513017386,54,0,1,1,2,0,0
826917144,222716272,820445075,70,0,1,1,3,1,0
827161896,735224030,111455099,6,0,1,0,0,0,0
827161896,735224030,242364222,3,0,0,0,1,0,0
827161896,735224030,820445075,2,0,0,-1,0,0,0
827281293,205334470,111455099,6,0,0,1,0,0,0
827281293,205334470,242364222,8,0,-1,1,0,0,0
827281293,205334470,513017386,9,0,2,0,0,3,0
827281293,205334470,820445075,8,0,0,0,0,0,1
827281293,473173976,111455099,9,0,0,0,0,0,0
827281293,473173976,242364222,12,0,0,0,0,0,0
827281293,473173976,513017386,12,0,0,0,0,0,0
827281293,473173976,820445075,14,0,0,0,0,0,0
827281293,665237982,111455099,7,0,0,0,0,0,0
827281293,665237982,242364222,7,-1,1,0,0,0,0
827281293,665237982,513017386,7,0,0,0,0,0,0
827281293,665237982,820445075,10,0,-1,1,0,1,0
827281293,842213539,111455099,2,0,-2,1,-1,0,3
827281293,842213539,242364222,6,0,0,0,0,0,1
827281293,842213539,513017386,5,0,0,0,0,0,2
827281293,842213539,820445075,4,0,-1,2,0,0,3
827324636,842213539,111455099,11,0,0,1,0,0,0
827324636,842213539,513017386,16,0,0,-1,1,0,0
827324636,842213539,820445075,13,0,0,0,0,-1,0
827386823,315384408,111455099,12,0,0,0,1,-1,2
827386823,315384408,452052101,17,2,0,0,0,0,0
827386823,315384408,513017386,20,0,1,1,0,1,0
827386823,315384408,541898038,20,0,0,0,0,1,-1
827386823,315384408,704351195,17,0,0,1,0,0,0
827386823,315384408,727657238,14,12,0,0,1,0,0
827386823,315384408,792872119,22,0,0,0,0,1,0
827386823,315384408,912547955,10,0,0,0,0,0,0
827545899,51733619,111455099,1,0,0,0,0,0,0
827545899,51733619,452052101,2,0,0,0,0,0,0
827545899,51733619,513017386,2,0,0,0,0,0,0
827545899,51733619,541898038,6,0,0,0,0,0,0
827545899,51733619,704351195,9,0,0,0,0,2,0
827545899,51733619,727657238,5,0,0,0,0,0,0
827545899,51733619,792872119,3,0,0,0,0,0,0
827545899,51733619,912547955,4,0,0,0,0,0,0
827545899,429279321,111455099,2,0,0,0,0,0,0
827545899,429279321,452052101,2,0,0,0,0,0,0
827545899,429279321,513017386,1,0,0,0,0,0,0
827545899,429279321,541898038,19,0,0,0,0,0,0
827545899,429279321,704351195,11,0,0,0,0,0,0
827545899,429279321,727657238,13,0,0,0,0,0,0
827545899,429279321,792872119,1,0,0,0,0,0,0
827545899,429279321,912547955,51,0,0,0,0,0,0
827545899,842213539,452052101,4,0,0,0,0,0,0
827545899,842213539,513017386,2,0,0,0,0,0,0
827545899,842213539,541898038,3,0,0,0,0,0,0
827545899,842213539,704351195,2,0,0,0,0,0,0
827545899,842213539,727657238,2,0,0,0,0,0,0
827545899,842213539,792872119,1,0,0,0,0,0,0
827545899,842213539,912547955,1,0,0,0,0,0,0
827602024,735224030,242364222,19,0,0,0,0,0,0
827602024,735224030,513017386,24,0,1,0,0,0,0
827602024,735224030,820445075,23,0,0,0,0,0,0
827647685,475628185,242364222,66,1,2,1,1,1,6
827647685,475628185,820445075,54,4,1,1,1,1,3
827647685,649181039,820445075,1,1,2,0,1,0,1
827741704,34395634,3000471,0,0,0,1,0,0,0
827741704,34395634,941322277,0,1,0,0,0,0,0
827850514,797985965,108454628,9,1,4,13,0,1,14
827850514,797985965,182555396,153,4,1,4,0,0,3
827850514,797985965,421635475,101,5,5,15,0,0,2
827850514,797985965,558685710,584,16,11,20,2,1,13
827850514,797985965,642148717,356,6,9,7,2,1,5
827850514,797985965,674701524,223,3,6,3,3,3,5
827850514,797985965,941322277,523,11,12,7,8,0,10
827850658,671435780,182555396,22,0,0,0,0,0,0
827850658,671435780,421635475,16,0,0,0,0,0,0
827850658,671435780,422108434,16,1,-1,1,0,0,0
827850658,671435780,473452736,9,0,0,0,0,0,1
827850658,671435780,600575761,7,0,0,0,0,0,0
827850658,671435780,674701524,10,0,1,0,0,0,0
827850658,671435780,724094920,1,0,0,-1,0,0,0
827923858,665237982,541898038,12,0,0,0,0,-1,1
827923858,665237982,792872119,0,0,2,-2,0,0,0
827923858,665237982,912547955,26,0,0,3,0,0,1
828126824,32598062,7026791,125,0,-1,1,1,1,0
828126824,32598062,8015276,94,0,-1,1,0,2,1
828126824,32598062,452052101,32,0,0,0,0,0,0
828126824,32598062,541898038,59,0,0,0,0,0,0
828126824,32598062,558685710,175,0,0,0,1,1,1
828126824,32598062,560206786,30,0,0,0,0,0,1
828126824,32598062,843639151,219,0,1,0,1,1,1
828266256,457640623,111455099,61,0,0,1,0,0,0
828266256,457640623,452052101,113,0,0,0,0,0,0
828266256,457640623,513017386,51,0,0,-1,1,0,0
828266256,457640623,541898038,54,0,0,0,0,1,0
828266256,457640623,704351195,29,0,0,1,0,0,0
828266256,457640623,727657238,60,0,0,0,0,0,0
828266256,457640623,792872119,45,0,0,0,0,0,0
828266256,457640623,912547955,39,0,0,0,0,0,0
828266256,593208659,111455099,70,0,1,0,0,0,0
828266256,593208659,452052101,89,0,0,0,0,0,1
828266256,593208659,513017386,48,0,0,0,0,0,0
828266256,593208659,541898038,53,0,0,0,0,0,0
828266256,593208659,704351195,68,0,0,1,0,0,1
828266256,593208659,727657238,89,0,0,0,0,0,0
828266256,593208659,792872119,58,0,0,0,0,1,2
828266256,593208659,912547955,39,0,0,0,0,0,0
828266256,842213539,111455099,70,0,0,0,0,0,0
828266256,842213539,452052101,46,0,0,0,0,0,0
828266256,842213539,513017386,40,1,0,1,0,0,0
828266256,842213539,541898038,45,0,0,0,0,0,1
828266256,842213539,704351195,78,0,0,0,0,0,0
828266256,842213539,727657238,54,0,0,0,0,0,1
828266256,842213539,792872119,49,1,0,0,0,0,0
828266256,842213539,912547955,29,0,0,0,0,0,0
828548755,970404272,182555396,8,-1,1,0,0,0,0
828548755,970404272,421635475,13,-1,1,0,0,0,0
828548755,970404272,558685710,4,0,0,0,0,0,0
828548755,970404272,674701524,4,0,0,0,0,0,0
828548755,970404272,941322277,8,0,0,0,0,0,0
828663725,617064550,7026791,67,0,0,0,0,-1,0
828663725,617064550,8015276,73,0,0,0,0,0,0
828663725,617064550,452052101,39,1,0,0,0,1,0
828663725,617064550,541898038,57,0,0,0,0,0,0
828663725,617064550,558685710,72,1,0,0,0,0,0
828663725,617064550,560206786,51,0,0,0,0,0,0
828663725,617064550,843639151,71,2,-1,1,0,0,-1
828663725,665237982,7026791,69,1,1,-1,2,-2,2
828663725,665237982,8015276,86,0,0,1,-1,1,-1
828663725,665237982,452052101,31,1,0,-1,1,0,-1
828663725,665237982,541898038,44,0,0,1,0,0,0
828663725,665237982,558685710,136,1,1,0,0,0,-1
828663725,665237982,560206786,48,0,0,0,1,0,0
828663725,665237982,843639151,118,1,1,-1,-4,5,-1
828663725,828068997,7026791,115,3,4,0,0,0,2
828663725,828068997,8015276,128,0,1,2,1,-1,1
828663725,828068997,452052101,46,1,0,-1,1,0,0
828663725,828068997,541898038,56,0,0,2,1,1,0
828663725,828068997,558685710,256,2,-1,1,4,-2,1
828663725,828068997,560206786,61,0,0,-1,0,0,-1
828663725,828068997,843639151,210,1,2,1,-4,4,-2
828663725,842213539,7026791,103,1,-1,-3,4,-1,-2
828663725,842213539,8015276,87,1,0,6,0,1,0
828663725,842213539,452052101,51,0,1,0,0,0,-1
828663725,842213539,541898038,66,0,0,0,0,0,0
828663725,842213539,558685710,162,4,2,0,2,0,0
828663725,842213539,560206786,44,0,0,0,0,0,0
828663725,842213539,843639151,156,0,0,1,0,2,0
828663725,994543566,7026791,50,0,0,0,0,0,0
828663725,994543566,8015276,54,1,0,1,0,0,0
828663725,994543566,452052101,35,0,0,0,0,0,0
828663725,994543566,541898038,48,0,0,0,0,0,0
828663725,994543566,558685710,57,0,0,-1,1,0,-1
828663725,994543566,560206786,48,0,0,0,0,0,0
828663725,994543566,843639151,66,0,0,0,0,0,-1
828682690,842213539,108454628,2,0,0,0,0,0,0
828682690,842213539,182555396,7,0,0,0,0,0,0
828682690,842213539,421635475,12,0,0,0,0,0,0
828682690,842213539,674701524,9,0,0,0,0,0,0
828682690,842213539,941322277,5,0,0,0,0,0,0
828751856,207708456,108454628,19,18,0,3,0,0,3
828751856,207708456,182555396,50,19,0,0,0,11,10
828751856,207708456,421635475,33,11,2,0,1,8,8
828751856,207708456,674701524,53,1,0,0,0,0,0
828751856,207708456,941322277,29,1,0,-3,3,0,2
828751856,718368786,108454628,21,0,1,0,0,1,0
828751856,718368786,182555396,52,2,0,-1,1,0,4
828751856,718368786,421635475,22,1,0,0,0,1,0
828751856,718368786,674701524,28,0,0,0,0,0,2
828751856,718368786,941322277,26,2,1,0,1,0,0
828751856,735224030,108454628,28,1,0,0,1,0,0
828751856,735224030,182555396,85,2,2,0,1,0,0
828751856,735224030,421635475,64,2,2,0,0,1,5
828751856,735224030,674701524,65,1,1,0,0,3,20
828751856,735224030,941322277,84,0,0,0,1,0,1
828751856,797985965,108454628,36,2,0,0,0,22,6
828751856,797985965,182555396,66,12,1,-1,1,20,9
828751856,797985965,421635475,39,39,0,0,0,7,14
828751856,797985965,674701524,48,33,1,1,0,3,3
828751856,797985965,941322277,36,13,0,0,-2,11,3
828751856,859479207,108454628,17,2,-1,5,0,-1,3
828751856,859479207,182555396,64,1,0,0,0,0,2
828751856,859479207,421635475,53,1,0,0,0,0,3
828751856,859479207,674701524,59,0,0,0,1,1,2
828751856,859479207,941322277,37,2,0,-3,3,0,9
828768951,34395634,182555396,18,0,1,0,0,0,0
828768951,34395634,421635475,16,0,1,0,0,0,0
828768951,34395634,422108434,17,0,0,0,0,0,0
828768951,34395634,473452736,20,0,0,0,0,0,0
828768951,34395634,600575761,6,0,0,0,0,0,0
828768951,34395634,674701524,12,0,0,0,0,0,0
828768951,34395634,724094920,11,0,1,0,0,0,0
828841269,859479207,108454628,3,0,0,0,0,0,1
828841269,859479207,182555396,19,1,0,1,-1,1,2
828841269,859479207,421635475,19,0,1,0,0,0,4
828841269,859479207,558685710,50,0,1,0,0,1,0
828841269,859479207,642148717,25,1,1,0,0,0,1
828841269,859479207,674701524,38,1,0,0,0,-1,2
828841269,859479207,941322277,90,1,1,1,1,0,4
828974700,78467031,513017386,4,0,0,1,0,0,0
828974700,744479403,513017386,4,0,0,0,0,0,0
829044999,744479403,54666687,56,0,0,0,2,0,0
829044999,744479403,111455099,18,0,0,0,0,0,0
829044999,744479403,242364222,75,0,0,0,3,1,2
829044999,744479403,513017386,58,0,0,0,2,0,0
829044999,744479403,820445075,72,0,0,0,0,0,2
829374484,735224030,820445075,15,0,0,0,0,0,0
829415378,665237982,401848970,10,0,0,0,0,0,0
829415378,665237982,724094920,21,0,0,4,0,0,0
829415378,665237982,727657238,15,0,0,0,0,0,0
829415378,665237982,863107089,23,0,0,0,1,0,0
829415378,665237982,864751709,2,0,0,0,0,0,0
829691991,429279321,8015276,0,0,0,1,-1,0,0
829691991,429279321,452052101,0,1,0,1,0,0,0
829691991,429279321,541898038,0,0,0,1,0,0,0
829691991,429279321,560206786,17,3,1,0,0,-1,1
829691991,429279321,843639151,0,0,0,0,0,0,1
829796910,544880853,54666687,93,4,5,1,0,3,0
829796910,544880853,111455099,33,1,1,0,0,0,1
829796910,544880853,242364222,89,-1,4,3,2,1,5
829796910,544880853,513017386,35,0,5,0,1,1,2
829796910,544880853,820445075,82,1,1,2,0,4,3
829796910,735224030,54666687,46,0,1,1,0,0,0
829796910,735224030,111455099,11,0,1,0,0,1,0
829796910,735224030,242364222,58,0,0,0,2,0,2
829796910,735224030,513017386,46,0,1,0,0,0,0
829796910,735224030,820445075,71,0,1,1,0,0,1
829850772,32598062,54666687,73,0,0,0,2,1,0
829850772,32598062,111455099,24,1,1,0,0,2,3
829850772,32598062,242364222,91,0,2,2,0,1,1
829850772,32598062,513017386,46,1,3,-2,2,1,2
829850772,32598062,820445075,94,1,4,-1,2,3,2
829850772,918086098,54666687,66,2,1,1,1,2,2
829850772,918086098,111455099,43,0,2,0,0,0,2
829850772,918086098,242364222,67,0,5,2,0,1,1
829850772,918086098,513017386,62,0,2,1,0,1,3
829850772,918086098,820445075,107,1,1,1,2,0,0
829880355,617064550,7026791,45,0,0,0,0,0,0
829880355,617064550,8015276,41,0,0,0,0,0,0
829880355,617064550,541898038,22,0,0,0,0,0,0
829880355,617064550,558685710,77,0,0,0,0,0,0
829880355,617064550,560206786,17,0,0,0,0,0,0
829880355,617064550,843639151,44,0,0,0,0,0,0
830041290,78467031,182555396,51,4,6,2,1,0,2
830041290,78467031,421635475,38,3,1,1,1,0,2
830041290,78467031,558685710,206,2,3,3,2,1,6
830041290,78467031,642148717,136,4,5,3,1,-1,3
830041290,78467031,674701524,123,4,3,3,1,0,4
830041290,78467031,941322277,208,7,6,4,-2,2,8
830300925,649181039,7026791,46,0,0,0,0,0,0
830300925,649181039,8015276,31,0,0,0,0,0,0
830300925,649181039,452052101,20,0,0,0,0,0,0
830300925,649181039,541898038,21,0,0,0,0,0,0
830300925,649181039,558685710,17,0,0,0,0,0,0
830300925,649181039,560206786,22,0,0,0,0,0,0
830300925,649181039,843639151,38,0,0,0,0,0,0
830329994,431126416,7026791,80,0,0,0,0,0,0
830329994,431126416,8015276,48,1,0,-2,2,0,0
830329994,431126416,452052101,18,0,0,0,0,0,0
830329994,431126416,541898038,31,0,0,0,0,0,0
830329994,431126416,558685710,103,0,1,0,1,0,-1
830329994,431126416,560206786,24,0,0,0,0,1,0
830329994,431126416,843639151,83,0,1,1,2,0,1
830390898,735224030,54666687,1,0,0,0,0,0,0
830390898,735224030,111455099,0,0,0,0,0,1,0
830390898,735224030,242364222,46,0,2,-1,2,1,2
830390898,735224030,513017386,4,0,0,0,0,1,0
830390898,735224030,820445075,32,0,0,0,0,0,1
830529350,735224030,242364222,17,1,1,0,0,0,0
830529350,735224030,513017386,14,0,0,0,0,0,0
830529350,735224030,820445075,54,0,1,0,0,0,0
830529350,744479403,242364222,11,1,0,0,0,0,0
830529350,744479403,513017386,8,0,0,0,0,0,0
830529350,744479403,820445075,49,0,0,1,0,0,0
830637505,49047126,54666687,37,1,23,3,36,-1,1
830637505,49047126,242364222,57,1,35,12,61,0,0
830637505,49047126,513017386,28,0,11,9,25,0,0
830637505,49047126,820445075,49,1,36,5,52,-1,3
830838333,177460239,3000471,43,-1,1,0,0,0,0
830838333,177460239,182555396,0,1,0,-1,0,0,0
830838333,177460239,319419383,1,1,0,0,0,0,0
830838333,177460239,422108434,30,0,0,0,0,0,1
830838333,177460239,558685710,18,1,0,0,0,0,0
830838333,177460239,600575761,48,0,0,0,0,0,0
830838333,177460239,674701524,23,1,0,0,1,0,0
830838333,177460239,941322277,47,0,0,0,0,0,0
830868316,149270693,242364222,49,0,0,0,0,0,-1
830868316,149270693,513017386,15,0,0,0,0,0,0
830868316,149270693,820445075,34,0,0,0,0,0,0
830913266,457640623,54666687,101,0,0,0,0,0,0
830913266,457640623,111455099,37,0,0,0,0,1,0
830913266,457640623,242364222,168,0,0,0,0,0,0
830913266,457640623,513017386,93,0,0,0,0,0,0
830913266,457640623,820445075,134,0,0,0,0,0,0
830937838,735224030,242364222,96,0,0,0,19,0,7
830937838,735224030,820445075,111,1,1,0,-1,3,-1
830940335,799005390,3000471,63,0,0,0,0,0,0
830940335,799005390,90614934,47,1,0,0,0,0,0
830940335,799005390,208196760,63,1,1,0,0,0,0
830940335,799005390,254705979,19,2,0,0,0,0,1
830940335,799005390,319419383,83,1,0,0,0,0,0
830940335,799005390,329816267,40,1,0,1,0,0,0
830940335,799005390,333313752,34,0,0,0,0,0,-1
830940335,799005390,489270175,41,0,0,0,0,0,-1
830940335,799005390,558685710,62,0,1,0,0,0,0
830940335,799005390,600575761,54,0,0,0,0,0,0
830940335,799005390,632558253,26,1,0,0,0,0,0
830940335,799005390,642148717,55,1,1,0,0,0,0
830940335,799005390,806347791,33,2,0,0,0,0,0
830940335,799005390,941322277,52,0,0,0,0,0,0
830984307,671435780,3000471,75,0,2,0,1,0,1
830984307,671435780,319419383,42,0,0,0,0,0,0
830984307,671435780,558685710,30,0,1,0,0,0,0
830984307,671435780,600575761,0,0,0,0,3,0,1
830984307,671435780,674701524,1,1,3,0,0,0,0
830984307,671435780,941322277,53,5,0,1,0,1,-1
831086012,222716272,820445075,9,0,0,1,0,1,0
831411113,463101258,242364222,0,0,1,0,0,0,0
831411113,463101258,820445075,3,0,1,0,-1,0,0
831489951,38379663,7026791,31,0,0,-2,3,0,0
831489951,38379663,8015276,21,0,1,0,0,0,0
831489951,38379663,541898038,4,0,-1,1,0,0,0
831489951,38379663,558685710,60,0,0,0,0,0,1
831489951,38379663,560206786,11,0,0,0,0,0,0
831489951,38379663,843639151,21,0,1,-1,1,0,0
831489951,638205139,7026791,33,0,0,3,1,0,0
831489951,638205139,8015276,22,0,1,4,0,0,0
831489951,638205139,541898038,7,1,0,4,0,0,0
831489951,638205139,558685710,37,1,0,3,0,1,0
831489951,638205139,560206786,23,0,0,1,0,0,0
831489951,638205139,843639151,22,0,1,15,0,1,1
831491536,177460239,820445075,0,0,0,0,0,0,1
831518578,665237982,820445075,0,1,0,0,0,0,0
831575371,665237982,242364222,0,0,0,0,0,0,21
831575371,665237982,513017386,0,0,0,0,0,0,29
831575371,665237982,820445075,0,0,0,0,0,0,61
831578180,78467031,111455099,82,1,0,1,0,0,0
831578180,78467031,452052101,60,0,0,0,0,0,0
831578180,78467031,541898038,51,-1,1,0,0,0,1
831578180,78467031,704351195,75,0,0,0,0,0,0
831578180,78467031,727657238,57,0,0,0,0,0,0
831578180,78467031,792872119,66,0,0,0,0,0,0
831578180,78467031,912547955,32,0,0,1,0,0,1
831641701,104695142,108454628,3,0,0,14,0,0,0
831641701,104695142,182555396,16,0,0,12,0,0,0
831641701,104695142,421635475,13,0,0,0,0,0,0
831641701,104695142,558685710,2,0,0,0,0,0,1
831641701,104695142,674701524,14,0,0,13,0,0,0
831641701,104695142,941322277,9,0,1,8,0,0,0
831715004,544880853,452052101,3,5,0,0,0,0,0
831715004,544880853,541898038,26,0,0,0,0,0,1
831715004,544880853,704351195,22,0,0,0,0,0,0
831715004,544880853,727657238,27,0,0,0,0,0,0
831715004,544880853,792872119,19,0,-1,0,1,0,0
831715004,544880853,912547955,37,0,0,0,0,0,0
831739715,133954934,820445075,23,1,0,0,0,0,0
831851129,78467031,54666687,63,0,0,0,5,0,0
831851129,78467031,242364222,78,0,0,0,9,0,0
831851129,78467031,513017386,47,0,5,0,13,0,2
831851129,78467031,820445075,63,0,7,0,22,0,0
831857101,429279321,54666687,42,0,1,2,0,1,-1
831857101,429279321,111455099,14,0,0,0,0,1,0
831857101,429279321,242364222,65,0,0,2,0,1,1
831857101,429279321,513017386,88,2,0,0,0,0,1
831857101,429279321,820445075,66,0,1,6,-1,1,1
831880563,671435780,820445075,51,3,0,0,0,1,0
832280595,78467031,54666687,36,0,1,0,0,0,1
832280595,78467031,242364222,67,0,0,0,0,0,0
832280595,78467031,513017386,33,0,0,0,0,0,0
832280595,78467031,820445075,56,0,0,0,0,0,0
832380668,744479403,820445075,20,0,0,0,0,0,0
832406275,617309864,3000471,0,0,9,0,0,0,12
832406275,617309864,90614934,0,0,12,0,0,0,15
832406275,617309864,208196760,0,0,11,0,0,0,15
832406275,617309864,254705979,0,0,9,0,0,0,13
832406275,617309864,319419383,0,0,9,1,0,0,13
832406275,617309864,329816267,0,0,12,0,0,0,15
832406275,617309864,333313752,0,0,10,0,0,0,15
832406275,617309864,489270175,0,0,11,-1,1,0,15
832406275,617309864,558685710,0,0,10,0,0,0,13
832406275,617309864,600575761,0,0,5,0,0,0,6
832406275,617309864,632558253,0,0,10,0,0,0,16
832406275,617309864,642148717,0,0,10,0,0,0,15
832406275,617309864,806347791,0,0,10,0,0,0,13
832406275,617309864,941322277,0,0,7,0,0,0,10
832656377,617064550,54666687,52,0,0,0,0,0,0
832656377,617064550,242364222,236,0,1,0,0,0,1
832656377,617064550,513017386,37,0,0,0,0,0,0
832656377,617064550,820445075,106,0,2,0,1,0,1
832820404,407742188,820445075,21,0,0,0,0,0,0
832882792,654679495,54666687,0,1,1,0,0,0,0
832882792,654679495,242364222,0,0,0,0,0,0,4
832882792,654679495,820445075,0,0,0,0,0,0,1
833079073,27943168,54666687,0,2,1,-1,0,0,0
833079073,27943168,111455099,33,1,0,0,0,8,0
833079073,27943168,242364222,94,3,-1,3,1,1,1
833079073,27943168,513017386,90,2,1,-1,1,8,0
833079073,27943168,820445075,217,0,3,0,0,0,2
833149524,51733619,111455099,1,0,0,0,0,0,0
833149524,735224030,111455099,1,0,0,0,0,0,0
833149524,735224030,242364222,46,0,0,0,0,0,0
833149524,735224030,513017386,3,0,0,0,0,0,0
833149524,735224030,820445075,5,0,0,0,0,0,0
833405641,665237982,820445075,95,2,1,5,1,3,1
833619635,665237982,242364222,164,4,1,3,0,3,3
833619635,665237982,513017386,0,0,0,1,0,0,0
833619635,665237982,820445075,70,6,5,2,2,0,1
833631158,735224030,242364222,184,2,3,1,3,0,4
833631158,735224030,513017386,110,1,0,1,4,0,4
833631158,735224030,820445075,188,1,0,0,4,0,5
833676261,225658505,350037367,133,1,0,0,1,0,1
833676261,225658505,436761077,117,1,1,0,0,0,0
833676261,225658505,628894442,71,1,1,0,0,1,0
833890656,246272277,111455099,0,2,0,0,0,0,0
833890656,246272277,513017386,0,0,0,2,1,1,1
833890656,246272277,541898038,0,1,2,0,2,0,1
833890656,246272277,727657238,1,0,0,0,0,1,0
833890656,246272277,792872119,0,0,0,0,1,0,0
833890656,246272277,912547955,27,0,1,0,0,1,0
833890656,511040208,111455099,0,0,0,2,-1,0,0
833890656,511040208,452052101,1,0,0,0,0,0,0
833890656,511040208,513017386,0,0,1,-1,0,0,0
833890656,511040208,541898038,18,0,0,0,0,0,0
833890656,511040208,704351195,12,0,0,0,2,0,0
833890656,511040208,727657238,9,0,-1,-1,4,1,0
833890656,511040208,792872119,0,2,-1,0,0,0,0
833890656,511040208,912547955,19,0,0,0,0,0,0
833890656,837879286,111455099,21,1,0,0,0,0,2
833890656,837879286,452052101,11,0,0,0,1,1,1
833890656,837879286,513017386,0,0,1,1,1,0,0
833890656,837879286,541898038,19,0,0,0,0,0,0
833890656,837879286,704351195,18,0,0,0,0,0,0
833890656,837879286,727657238,25,1,0,0,0,0,0
833890656,837879286,792872119,28,0,-1,1,0,0,0
833890656,837879286,912547955,29,0,0,0,0,0,0
833989614,735224030,54666687,105,0,0,0,0,2,0
833989614,735224030,242364222,166,0,1,0,0,1,1
833989614,735224030,820445075,99,0,3,0,0,1,1
834113013,671435780,521719317,0,2,0,0,0,0,0
834150394,38379663,452052101,65,1,1,1,0,0,0
834150394,38379663,541898038,32,0,1,0,0,0,0
834150394,38379663,560206786,44,0,0,0,0,0,0
834150394,38379663,820445075,99,1,0,1,2,0,0
834189137,656580881,54666687,0,0,1,0,0,0,0
834189137,656580881,242364222,0,0,0,0,1,1,3
834232073,665237982,401848970,0,0,0,4,0,0,0
834232073,665237982,541898038,0,0,0,3,0,-1,0
834232073,665237982,724094920,0,0,0,2,0,0,0
834232073,665237982,727657238,1,0,0,5,0,0,0
834232073,665237982,864751709,0,0,0,2,0,0,0
834369964,39308585,54666687,27,0,0,0,0,1,0
834369964,39308585,242364222,48,0,0,0,0,0,0
834369964,39308585,513017386,9,0,1,0,0,8,1
834369964,39308585,820445075,38,0,0,0,1,0,0
834645801,961454195,254705979,0,0,0,0,0,1,1
834645801,961454195,320597084,1,0,0,0,0,0,0
834645801,961454195,783782848,0,0,0,0,0,0,1
834705926,131040921,242364222,71,1,4,2,0,5,8
834705926,131040921,513017386,44,0,1,0,0,1,1
834705926,131040921,820445075,65,-1,4,1,2,0,2
834705926,654679495,242364222,5,6,11,7,0,7,7
834705926,654679495,513017386,132,1,2,0,0,1,1
834705926,654679495,820445075,245,3,7,0,3,10,9
834721163,49047126,111455099,5,0,0,6,0,0,0
834721163,49047126,513017386,11,0,0,0,0,0,0
834774566,207708456,111455099,12,0,0,0,0,0,0
834774566,207708456,242364222,7,0,0,0,0,0,0
834774566,207708456,452052101,5,0,0,0,0,0,0
834774566,207708456,513017386,11,0,0,0,0,0,0
834774566,207708456,820445075,10,0,0,0,0,0,0
834774566,842213539,111455099,15,0,0,0,0,0,0
834774566,842213539,242364222,8,0,0,0,0,0,0
834774566,842213539,452052101,9,0,0,0,0,0,0
834774566,842213539,513017386,24,0,0,8,0,0,7
834774566,842213539,820445075,27,0,0,0,0,0,0
835059215,32598062,54666687,69,1,0,1,0,1,0
835059215,32598062,242364222,59,0,2,2,9,1,0
835059215,32598062,513017386,103,0,0,0,1,1,0
835059215,32598062,820445075,120,0,2,0,1,2,1
835079687,920578810,820445075,3,3,0,0,0,0,2
835108937,165718507,54666687,231,1,2,5,1,73,1
835108937,165718507,111455099,98,1,0,2,1,12,3
835108937,165718507,242364222,318,1,7,7,-1,38,2
835108937,165718507,513017386,217,1,1,1,1,51,5
835108937,165718507,820445075,291,2,5,4,1,75,4
835119149,859479207,452052101,36,12,0,0,0,0,0
835119149,859479207,541898038,35,50,0,0,6,0,0
835119149,859479207,704351195,31,6,0,0,0,0,0
835119149,859479207,727657238,39,44,0,0,0,0,0
835119149,859479207,792872119,32,1,0,0,0,0,0
835119149,859479207,912547955,37,33,0,0,0,0,0
835345490,735224030,627547010,60,0,1,0,0,0,1
835345490,735224030,727657238,82,0,0,0,0,0,0
835415260,735224030,54666687,55,-1,5,0,1,3,2
835415260,735224030,111455099,27,0,0,0,0,0,1
835415260,735224030,242364222,122,3,5,2,-1,2,3
835415260,735224030,513017386,40,0,0,0,1,1,2
835415260,735224030,820445075,108,1,2,3,1,0,4
835457487,735224030,111455099,18,0,0,0,0,0,0
835457487,735224030,242364222,14,0,0,0,0,0,0
835457487,735224030,513017386,25,0,0,0,0,0,0
835457487,735224030,820445075,18,0,0,0,0,0,0
835493558,929385126,3000471,42,3,0,2,-1,1,0
